SRN,marks,course,session_no
1286,27,Geography,2021
1286,55,Library,2021
1286,47,Chemistry,2021
1286,25,Physics,2021
1286,42,Hindi,2021
1286,4,Sports,2021
1286,30,Moral Science,2020
1286,85,Geography,2020
1286,30,computer,2020
1286,81,Chemistry,2020
1286,24,Music,2020
1286,4,Mathematics,2020
1286,31,Civics,2020
1286,42,Physics,2020
1287,49,General Knowledge,2022
1287,29,Geography,2022
1287,83,Library,2022
1287,54,computer,2022
1287,53,Mathematics,2022
1287,61,Civics,2022
1287,23,Physics,2022
1287,21,Art,2022
1287,35,General Knowledge,2021
1287,4,Biology,2021
1287,26,Geography,2021
1287,39,Library,2021
1287,17,Chemistry,2021
1287,13,Physics,2021
1287,93,Hindi,2021
1287,89,Sports,2021
1287,80,Moral Science,2020
1287,15,Geography,2020
1287,98,computer,2020
1287,64,Chemistry,2020
1287,57,Music,2020
1287,89,Mathematics,2020
1287,32,Civics,2020
1287,80,Physics,2020
1288,11,General Knowledge,2022
1288,31,Geography,2022
1288,31,Library,2022
1288,88,computer,2022
1288,21,Mathematics,2022
1288,32,Civics,2022
1288,70,Physics,2022
1288,93,Art,2022
1288,93,General Knowledge,2021
1288,71,Biology,2021
1288,2,Geography,2021
1288,35,Library,2021
1288,41,Chemistry,2021
1288,72,Physics,2021
1288,76,Hindi,2021
1288,90,Sports,2021
1288,35,Moral Science,2020
1288,88,Geography,2020
1288,39,computer,2020
1288,50,Chemistry,2020
1288,90,Music,2020
1288,80,Mathematics,2020
1288,93,Civics,2020
1288,82,Physics,2020
1289,46,General Knowledge,2022
1289,63,Geography,2022
1289,37,Library,2022
1289,50,computer,2022
1289,95,Mathematics,2022
1289,91,Civics,2022
1289,56,Physics,2022
1289,56,Art,2022
1289,12,General Knowledge,2021
1289,99,Biology,2021
1289,36,Geography,2021
1289,54,Library,2021
1289,98,Chemistry,2021
1289,33,Physics,2021
1289,36,Hindi,2021
1289,77,Sports,2021
1289,28,Moral Science,2020
1289,76,Geography,2020
1289,87,computer,2020
1289,53,Chemistry,2020
1289,44,Music,2020
1289,72,Mathematics,2020
1289,55,Civics,2020
1289,29,Physics,2020
1290,17,General Knowledge,2022
1290,80,Geography,2022
1290,2,Library,2022
1290,0,computer,2022
1290,85,Mathematics,2022
1290,78,Civics,2022
1290,44,Physics,2022
1290,19,Art,2022
1290,1,General Knowledge,2021
1290,10,Biology,2021
1290,33,Geography,2021
1290,41,Library,2021
1290,56,Chemistry,2021
1290,87,Physics,2021
1290,60,Hindi,2021
1290,98,Sports,2021
1290,99,Moral Science,2020
1290,98,Geography,2020
1290,65,computer,2020
1290,70,Chemistry,2020
1290,65,Music,2020
1290,94,Mathematics,2020
1290,79,Civics,2020
1290,6,Physics,2020
1291,66,General Knowledge,2022
1291,93,Geography,2022
1291,85,Library,2022
1291,21,computer,2022
1291,64,Mathematics,2022
1291,39,Civics,2022
1291,45,Physics,2022
1291,37,Art,2022
1291,41,General Knowledge,2021
1291,10,Biology,2021
1291,81,Geography,2021
1291,94,Library,2021
1291,43,Chemistry,2021
1291,66,Physics,2021
1291,82,Hindi,2021
1291,98,Sports,2021
1291,79,Moral Science,2020
1291,59,Geography,2020
1291,99,computer,2020
1291,7,Chemistry,2020
1291,61,Music,2020
1291,69,Mathematics,2020
1291,100,Civics,2020
1291,88,Physics,2020
1292,5,General Knowledge,2022
1292,75,Geography,2022
1292,47,Library,2022
1292,61,computer,2022
1292,32,Mathematics,2022
1292,60,Civics,2022
1292,18,Physics,2022
1292,86,Art,2022
1292,95,General Knowledge,2021
1292,47,Biology,2021
1292,100,Geography,2021
1292,43,Library,2021
1292,86,Chemistry,2021
1292,98,Physics,2021
1292,6,Hindi,2021
1292,92,Sports,2021
1292,53,Moral Science,2020
1292,74,Geography,2020
1292,80,computer,2020
1292,73,Chemistry,2020
1292,87,Music,2020
1292,98,Mathematics,2020
1292,87,Civics,2020
1292,48,Physics,2020
1293,93,General Knowledge,2022
1293,88,Geography,2022
1293,46,Library,2022
1293,89,computer,2022
1293,64,Mathematics,2022
1293,53,Civics,2022
1293,61,Physics,2022
1293,51,Art,2022
1293,44,General Knowledge,2021
1293,41,Biology,2021
1293,51,Geography,2021
1293,34,Library,2021
1293,69,Chemistry,2021
1293,96,Physics,2021
1293,97,Hindi,2021
1293,15,Sports,2021
1293,96,Moral Science,2020
1293,41,Geography,2020
1293,41,computer,2020
1293,21,Chemistry,2020
1293,35,Music,2020
1293,45,Mathematics,2020
1293,22,Civics,2020
1293,22,Physics,2020
1294,67,General Knowledge,2022
1294,86,Geography,2022
1294,47,Library,2022
1294,98,computer,2022
1294,98,Mathematics,2022
1294,21,Civics,2022
1294,46,Physics,2022
1294,57,Art,2022
1294,36,General Knowledge,2021
1294,82,Biology,2021
1294,33,Geography,2021
1294,52,Library,2021
1294,32,Chemistry,2021
1294,53,Physics,2021
1294,80,Hindi,2021
1294,48,Sports,2021
1294,83,Moral Science,2020
1294,78,Geography,2020
1294,95,computer,2020
1294,3,Chemistry,2020
1294,69,Music,2020
1294,84,Mathematics,2020
1294,99,Civics,2020
1294,97,Physics,2020
1295,40,General Knowledge,2022
1295,61,Geography,2022
1295,39,Library,2022
1295,91,computer,2022
1295,88,Mathematics,2022
1295,21,Civics,2022
1295,85,Physics,2022
1295,24,Art,2022
1295,28,General Knowledge,2021
1295,96,Biology,2021
1295,42,Geography,2021
1295,81,Library,2021
1295,48,Chemistry,2021
1295,28,Physics,2021
1295,91,Hindi,2021
1295,96,Sports,2021
1295,72,Moral Science,2020
1295,47,Geography,2020
1295,61,computer,2020
1295,40,Chemistry,2020
1295,41,Music,2020
1295,36,Mathematics,2020
1295,99,Civics,2020
1295,81,Physics,2020
1296,88,General Knowledge,2022
1296,99,Geography,2022
1296,30,Library,2022
1296,87,computer,2022
1296,6,Mathematics,2022
1296,78,Civics,2022
1296,31,Physics,2022
1296,35,Art,2022
1296,47,General Knowledge,2021
1296,14,Biology,2021
1296,91,Geography,2021
1296,53,Library,2021
1296,66,Chemistry,2021
1296,73,Physics,2021
1296,93,Hindi,2021
1296,44,Sports,2021
1296,68,Moral Science,2020
1296,88,Geography,2020
1296,71,computer,2020
1296,73,Chemistry,2020
1296,74,Music,2020
1296,38,Mathematics,2020
1296,54,Civics,2020
1296,33,Physics,2020
1297,62,General Knowledge,2022
1297,96,Geography,2022
1297,82,Library,2022
1297,84,computer,2022
1297,64,Mathematics,2022
1297,67,Civics,2022
1297,76,Physics,2022
1297,62,Art,2022
1297,66,General Knowledge,2021
1297,28,Biology,2021
1297,33,Geography,2021
1297,63,Library,2021
1297,31,Chemistry,2021
1297,91,Physics,2021
1297,23,Hindi,2021
1297,14,Sports,2021
1297,89,Moral Science,2020
1297,65,Geography,2020
1297,43,computer,2020
1297,82,Chemistry,2020
1297,91,Music,2020
1297,70,Mathematics,2020
1297,97,Civics,2020
1297,73,Physics,2020
1298,48,General Knowledge,2022
1298,42,Geography,2022
1298,28,Library,2022
1298,98,computer,2022
1298,34,Mathematics,2022
1298,78,Civics,2022
1298,95,Physics,2022
1298,63,Art,2022
1298,85,General Knowledge,2021
1298,58,Biology,2021
1298,37,Geography,2021
1298,44,Library,2021
1298,63,Chemistry,2021
1298,61,Physics,2021
1298,63,Hindi,2021
1298,8,Sports,2021
1298,57,Moral Science,2020
1298,42,Geography,2020
1298,27,computer,2020
1298,94,Chemistry,2020
1298,50,Music,2020
1298,54,Mathematics,2020
1298,23,Civics,2020
1298,81,Physics,2020
1299,47,General Knowledge,2022
1299,45,Geography,2022
1299,86,Library,2022
1299,38,computer,2022
1299,85,Mathematics,2022
1299,16,Civics,2022
1299,77,Physics,2022
1299,60,Art,2022
1299,15,General Knowledge,2021
1299,76,Biology,2021
1299,8,Geography,2021
1299,22,Library,2021
1299,31,Chemistry,2021
1299,94,Physics,2021
1299,74,Hindi,2021
1299,66,Sports,2021
1299,32,Moral Science,2020
1299,31,Geography,2020
1299,10,computer,2020
1299,65,Chemistry,2020
1299,36,Music,2020
1299,2,Mathematics,2020
1299,30,Civics,2020
1299,27,Physics,2020
1300,48,General Knowledge,2022
1300,11,Geography,2022
1300,94,Library,2022
1300,78,computer,2022
1300,38,Mathematics,2022
1300,95,Civics,2022
1300,88,Physics,2022
1300,57,Art,2022
1300,91,General Knowledge,2021
1300,33,Biology,2021
1300,52,Geography,2021
1300,82,Library,2021
1300,64,Chemistry,2021
1300,10,Physics,2021
1300,18,Hindi,2021
1300,72,Sports,2021
1300,20,Moral Science,2020
1300,66,Geography,2020
1300,15,computer,2020
1300,84,Chemistry,2020
1300,36,Music,2020
1300,61,Mathematics,2020
1300,34,Civics,2020
1300,40,Physics,2020
1301,44,General Knowledge,2022
1301,93,Dance,2022
1301,46,Music,2022
1301,74,Civics,2022
1301,56,Physics,2022
1301,44,Hindi,2022
1301,71,Sports,2022
1301,30,Art,2022
1301,66,Dance,2021
1301,55,Geography,2021
1301,62,Moral Science,2021
1301,51,Chemistry,2021
1301,26,Music,2021
1301,78,Mathematics,2021
1301,65,Civics,2021
1301,95,Hindi,2021
1301,55,Biology,2020
1301,95,Dance,2020
1301,80,History,2020
1301,57,Music,2020
1301,84,English,2020
1301,34,Hindi,2020
1301,19,Sports,2020
1301,91,Art,2020
1302,32,General Knowledge,2022
1302,86,Dance,2022
1302,43,Music,2022
1302,100,Civics,2022
1302,72,Physics,2022
1302,90,Hindi,2022
1302,48,Sports,2022
1302,68,Art,2022
1302,75,Dance,2021
1302,92,Geography,2021
1302,44,Moral Science,2021
1302,52,Chemistry,2021
1302,65,Music,2021
1302,70,Mathematics,2021
1302,21,Civics,2021
1302,68,Hindi,2021
1302,47,Biology,2020
1302,32,Dance,2020
1302,62,History,2020
1302,56,Music,2020
1302,14,English,2020
1302,86,Hindi,2020
1302,43,Sports,2020
1302,64,Art,2020
1303,46,General Knowledge,2022
1303,57,Dance,2022
1303,90,Music,2022
1303,7,Civics,2022
1303,63,Physics,2022
1303,27,Hindi,2022
1303,84,Sports,2022
1303,25,Art,2022
1303,79,Dance,2021
1303,74,Geography,2021
1303,52,Moral Science,2021
1303,69,Chemistry,2021
1303,62,Music,2021
1303,95,Mathematics,2021
1303,53,Civics,2021
1303,17,Hindi,2021
1303,88,Biology,2020
1303,42,Dance,2020
1303,32,History,2020
1303,30,Music,2020
1303,45,English,2020
1303,0,Hindi,2020
1303,63,Sports,2020
1303,71,Art,2020
1304,73,General Knowledge,2022
1304,32,Dance,2022
1304,25,Music,2022
1304,80,Civics,2022
1304,33,Physics,2022
1304,79,Hindi,2022
1304,44,Sports,2022
1304,75,Art,2022
1304,56,Dance,2021
1304,10,Geography,2021
1304,21,Moral Science,2021
1304,13,Chemistry,2021
1304,60,Music,2021
1304,89,Mathematics,2021
1304,41,Civics,2021
1304,97,Hindi,2021
1304,87,Biology,2020
1304,22,Dance,2020
1304,69,History,2020
1304,6,Music,2020
1304,35,English,2020
1304,27,Hindi,2020
1304,51,Sports,2020
1304,98,Art,2020
1305,12,General Knowledge,2022
1305,82,Dance,2022
1305,28,Music,2022
1305,22,Civics,2022
1305,48,Physics,2022
1305,99,Hindi,2022
1305,61,Sports,2022
1305,50,Art,2022
1305,37,Dance,2021
1305,96,Geography,2021
1305,75,Moral Science,2021
1305,55,Chemistry,2021
1305,72,Music,2021
1305,69,Mathematics,2021
1305,96,Civics,2021
1305,68,Hindi,2021
1305,94,Biology,2020
1305,96,Dance,2020
1305,91,History,2020
1305,81,Music,2020
1305,96,English,2020
1305,72,Hindi,2020
1305,24,Sports,2020
1305,92,Art,2020
1306,73,General Knowledge,2022
1306,51,Dance,2022
1306,33,Music,2022
1306,92,Civics,2022
1306,92,Physics,2022
1306,55,Hindi,2022
1306,40,Sports,2022
1306,1,Art,2022
1306,74,Dance,2021
1306,98,Geography,2021
1306,93,Moral Science,2021
1306,89,Chemistry,2021
1306,100,Music,2021
1306,42,Mathematics,2021
1306,63,Civics,2021
1306,47,Hindi,2021
1306,96,Biology,2020
1306,75,Dance,2020
1306,1,History,2020
1306,64,Music,2020
1306,91,English,2020
1306,23,Hindi,2020
1306,41,Sports,2020
1306,37,Art,2020
1307,17,General Knowledge,2022
1307,30,Dance,2022
1307,39,Music,2022
1307,48,Civics,2022
1307,47,Physics,2022
1307,29,Hindi,2022
1307,39,Sports,2022
1307,24,Art,2022
1307,76,Dance,2021
1307,29,Geography,2021
1307,36,Moral Science,2021
1307,15,Chemistry,2021
1307,32,Music,2021
1307,65,Mathematics,2021
1307,62,Civics,2021
1307,53,Hindi,2021
1307,30,Biology,2020
1307,67,Dance,2020
1307,97,History,2020
1307,58,Music,2020
1307,30,English,2020
1307,87,Hindi,2020
1307,1,Sports,2020
1307,33,Art,2020
1308,37,General Knowledge,2022
1308,29,Dance,2022
1308,93,Music,2022
1308,48,Civics,2022
1308,95,Physics,2022
1308,94,Hindi,2022
1308,38,Sports,2022
1308,86,Art,2022
1308,58,Dance,2021
1308,92,Geography,2021
1308,64,Moral Science,2021
1308,76,Chemistry,2021
1308,61,Music,2021
1308,61,Mathematics,2021
1308,22,Civics,2021
1308,79,Hindi,2021
1308,29,Biology,2020
1308,23,Dance,2020
1308,50,History,2020
1308,71,Music,2020
1308,17,English,2020
1308,84,Hindi,2020
1308,86,Sports,2020
1308,33,Art,2020
1309,70,General Knowledge,2022
1309,26,Dance,2022
1309,61,Music,2022
1309,16,Civics,2022
1309,61,Physics,2022
1309,44,Hindi,2022
1309,100,Sports,2022
1309,98,Art,2022
1309,26,Dance,2021
1309,79,Geography,2021
1309,51,Moral Science,2021
1309,55,Chemistry,2021
1309,22,Music,2021
1309,46,Mathematics,2021
1309,36,Civics,2021
1309,59,Hindi,2021
1309,93,Biology,2020
1309,34,Dance,2020
1309,70,History,2020
1309,45,Music,2020
1309,58,English,2020
1309,76,Hindi,2020
1309,76,Sports,2020
1309,30,Art,2020
1310,18,General Knowledge,2022
1310,76,Dance,2022
1310,30,Music,2022
1310,90,Civics,2022
1310,85,Physics,2022
1310,47,Hindi,2022
1310,80,Sports,2022
1310,63,Art,2022
1310,32,Dance,2021
1310,84,Geography,2021
1310,25,Moral Science,2021
1310,55,Chemistry,2021
1310,45,Music,2021
1310,69,Mathematics,2021
1310,77,Civics,2021
1310,82,Hindi,2021
1310,32,Biology,2020
1310,95,Dance,2020
1310,87,History,2020
1310,24,Music,2020
1310,57,English,2020
1310,65,Hindi,2020
1310,18,Sports,2020
1310,96,Art,2020
1311,8,General Knowledge,2022
1311,92,Dance,2022
1311,51,Music,2022
1311,34,Civics,2022
1311,23,Physics,2022
1311,81,Hindi,2022
1311,30,Sports,2022
1311,23,Art,2022
1311,64,Dance,2021
1311,18,Geography,2021
1311,90,Moral Science,2021
1311,71,Chemistry,2021
1311,93,Music,2021
1311,75,Mathematics,2021
1311,75,Civics,2021
1311,56,Hindi,2021
1311,45,Biology,2020
1311,100,Dance,2020
1311,0,History,2020
1311,88,Music,2020
1311,87,English,2020
1311,25,Hindi,2020
1311,40,Sports,2020
1311,36,Art,2020
1312,99,General Knowledge,2022
1312,45,Dance,2022
1312,30,Music,2022
1312,11,Civics,2022
1312,98,Physics,2022
1312,41,Hindi,2022
1312,33,Sports,2022
1312,29,Art,2022
1312,96,Dance,2021
1312,34,Geography,2021
1312,78,Moral Science,2021
1312,25,Chemistry,2021
1312,35,Music,2021
1312,76,Mathematics,2021
1312,79,Civics,2021
1312,42,Hindi,2021
1312,54,Biology,2020
1312,96,Dance,2020
1312,13,History,2020
1312,35,Music,2020
1312,37,English,2020
1312,43,Hindi,2020
1312,26,Sports,2020
1312,35,Art,2020
1313,10,General Knowledge,2022
1313,22,Dance,2022
1313,68,Music,2022
1313,96,Civics,2022
1313,27,Physics,2022
1313,56,Hindi,2022
1313,46,Sports,2022
1313,95,Art,2022
1313,61,Dance,2021
1313,97,Geography,2021
1313,89,Moral Science,2021
1313,35,Chemistry,2021
1313,74,Music,2021
1313,45,Mathematics,2021
1313,32,Civics,2021
1313,60,Hindi,2021
1313,80,Biology,2020
1313,25,Dance,2020
1313,92,History,2020
1313,30,Music,2020
1313,19,English,2020
1313,95,Hindi,2020
1313,78,Sports,2020
1313,58,Art,2020
1314,52,General Knowledge,2022
1314,68,Dance,2022
1314,79,Music,2022
1314,46,Civics,2022
1314,87,Physics,2022
1314,87,Hindi,2022
1314,90,Sports,2022
1314,31,Art,2022
1314,43,Dance,2021
1314,1,Geography,2021
1314,33,Moral Science,2021
1314,58,Chemistry,2021
1314,75,Music,2021
1314,90,Mathematics,2021
1314,64,Civics,2021
1314,40,Hindi,2021
1314,66,Biology,2020
1314,86,Dance,2020
1314,25,History,2020
1314,31,Music,2020
1314,25,English,2020
1314,84,Hindi,2020
1314,98,Sports,2020
1314,21,Art,2020
1315,84,General Knowledge,2022
1315,30,Dance,2022
1315,49,Music,2022
1315,61,Civics,2022
1315,72,Physics,2022
1315,64,Hindi,2022
1315,8,Sports,2022
1315,74,Art,2022
1315,89,Dance,2021
1315,54,Geography,2021
1315,92,Moral Science,2021
1315,23,Chemistry,2021
1315,70,Music,2021
1315,56,Mathematics,2021
1315,8,Civics,2021
1315,75,Hindi,2021
1315,35,Biology,2020
1315,95,Dance,2020
1315,23,History,2020
1315,76,Music,2020
1315,69,English,2020
1315,91,Hindi,2020
1315,84,Sports,2020
1315,87,Art,2020
1316,96,General Knowledge,2022
1316,26,Dance,2022
1316,38,Music,2022
1316,52,Civics,2022
1316,51,Physics,2022
1316,37,Hindi,2022
1316,100,Sports,2022
1316,27,Art,2022
1316,57,Dance,2021
1316,98,Geography,2021
1316,41,Moral Science,2021
1316,32,Chemistry,2021
1316,17,Music,2021
1316,40,Mathematics,2021
1316,40,Civics,2021
1316,33,Hindi,2021
1316,63,Biology,2020
1316,15,Dance,2020
1316,13,History,2020
1316,51,Music,2020
1316,15,English,2020
1316,97,Hindi,2020
1316,24,Sports,2020
1316,67,Art,2020
1317,28,General Knowledge,2022
1317,89,Dance,2022
1317,25,Music,2022
1317,55,Civics,2022
1317,59,Physics,2022
1317,58,Hindi,2022
1317,21,Sports,2022
1317,56,Art,2022
1317,0,Dance,2021
1317,31,Geography,2021
1317,78,Moral Science,2021
1317,19,Chemistry,2021
1317,22,Music,2021
1317,63,Mathematics,2021
1317,54,Civics,2021
1317,18,Hindi,2021
1317,57,Biology,2020
1317,68,Dance,2020
1317,27,History,2020
1317,93,Music,2020
1317,77,English,2020
1317,37,Hindi,2020
1317,48,Sports,2020
1317,11,Art,2020
1318,78,General Knowledge,2022
1318,93,Dance,2022
1318,30,Music,2022
1318,34,Civics,2022
1318,19,Physics,2022
1318,91,Hindi,2022
1318,74,Sports,2022
1318,40,Art,2022
1318,26,Dance,2021
1318,63,Geography,2021
1318,61,Moral Science,2021
1318,93,Chemistry,2021
1318,77,Music,2021
1318,25,Mathematics,2021
1318,34,Civics,2021
1318,88,Hindi,2021
1318,28,Biology,2020
1318,5,Dance,2020
1318,59,History,2020
1318,38,Music,2020
1318,83,English,2020
1318,63,Hindi,2020
1318,23,Sports,2020
1318,35,Art,2020
1319,32,General Knowledge,2022
1319,48,Dance,2022
1319,28,Music,2022
1319,55,Civics,2022
1319,82,Physics,2022
1319,34,Hindi,2022
1319,19,Sports,2022
1319,54,Art,2022
1319,43,Dance,2021
1319,96,Geography,2021
1319,65,Moral Science,2021
1319,75,Chemistry,2021
1319,8,Music,2021
1319,94,Mathematics,2021
1319,30,Civics,2021
1319,26,Hindi,2021
1319,24,Biology,2020
1319,26,Dance,2020
1319,12,History,2020
1319,64,Music,2020
1319,10,English,2020
1319,31,Hindi,2020
1319,74,Sports,2020
1319,44,Art,2020
1320,14,General Knowledge,2022
1320,83,Dance,2022
1320,27,Music,2022
1320,98,Civics,2022
1320,74,Physics,2022
1320,31,Hindi,2022
1320,91,Sports,2022
1320,68,Art,2022
1320,36,Dance,2021
1320,66,Geography,2021
1320,89,Moral Science,2021
1320,22,Chemistry,2021
1320,60,Music,2021
1320,96,Mathematics,2021
1320,91,Civics,2021
1320,58,Hindi,2021
1320,45,Biology,2020
1320,11,Dance,2020
1320,73,History,2020
1320,39,Music,2020
1320,74,English,2020
1320,64,Hindi,2020
1320,48,Sports,2020
1320,71,Art,2020
1321,64,Biology,2022
1321,81,Moral Science,2022
1321,86,Geography,2022
1321,80,Library,2022
1321,21,Mathematics,2022
1321,23,Civics,2022
1321,35,Hindi,2022
1321,60,Art,2022
1321,89,Biology,2021
1321,80,Dance,2021
1321,25,Moral Science,2021
1321,34,computer,2021
1321,44,Library,2021
1321,94,Mathematics,2021
1321,27,Civics,2021
1321,79,Hindi,2021
1321,65,General Knowledge,2020
1321,70,Dance,2020
1321,40,Geography,2020
1321,52,computer,2020
1321,49,Civics,2020
1321,23,Physics,2020
1321,69,Hindi,2020
1321,32,Art,2020
1322,36,Biology,2022
1322,46,Moral Science,2022
1322,20,Geography,2022
1322,78,Library,2022
1322,25,Mathematics,2022
1322,94,Civics,2022
1322,52,Hindi,2022
1322,37,Art,2022
1322,94,Biology,2021
1322,84,Dance,2021
1322,83,Moral Science,2021
1322,55,computer,2021
1322,34,Library,2021
1322,74,Mathematics,2021
1322,54,Civics,2021
1322,45,Hindi,2021
1322,69,General Knowledge,2020
1322,92,Dance,2020
1322,98,Geography,2020
1322,60,computer,2020
1322,82,Civics,2020
1322,44,Physics,2020
1322,20,Hindi,2020
1322,53,Art,2020
1323,97,Biology,2022
1323,78,Moral Science,2022
1323,27,Geography,2022
1323,0,Library,2022
1323,36,Mathematics,2022
1323,67,Civics,2022
1323,90,Hindi,2022
1323,56,Art,2022
1323,84,Biology,2021
1323,30,Dance,2021
1323,81,Moral Science,2021
1323,31,computer,2021
1323,87,Library,2021
1323,30,Mathematics,2021
1323,22,Civics,2021
1323,35,Hindi,2021
1323,82,General Knowledge,2020
1323,86,Dance,2020
1323,85,Geography,2020
1323,56,computer,2020
1323,30,Civics,2020
1323,7,Physics,2020
1323,33,Hindi,2020
1323,35,Art,2020
1324,48,Biology,2022
1324,41,Moral Science,2022
1324,52,Geography,2022
1324,19,Library,2022
1324,31,Mathematics,2022
1324,87,Civics,2022
1324,51,Hindi,2022
1324,24,Art,2022
1324,70,Biology,2021
1324,84,Dance,2021
1324,70,Moral Science,2021
1324,16,computer,2021
1324,79,Library,2021
1324,99,Mathematics,2021
1324,65,Civics,2021
1324,9,Hindi,2021
1324,49,General Knowledge,2020
1324,78,Dance,2020
1324,69,Geography,2020
1324,88,computer,2020
1324,26,Civics,2020
1324,50,Physics,2020
1324,67,Hindi,2020
1324,56,Art,2020
1325,35,Biology,2022
1325,39,Moral Science,2022
1325,95,Geography,2022
1325,63,Library,2022
1325,88,Mathematics,2022
1325,33,Civics,2022
1325,23,Hindi,2022
1325,9,Art,2022
1325,21,Biology,2021
1325,17,Dance,2021
1325,50,Moral Science,2021
1325,24,computer,2021
1325,58,Library,2021
1325,99,Mathematics,2021
1325,66,Civics,2021
1325,27,Hindi,2021
1325,23,General Knowledge,2020
1325,36,Dance,2020
1325,66,Geography,2020
1325,61,computer,2020
1325,57,Civics,2020
1325,55,Physics,2020
1325,78,Hindi,2020
1325,43,Art,2020
1326,27,Biology,2022
1326,26,Moral Science,2022
1326,48,Geography,2022
1326,31,Library,2022
1326,40,Mathematics,2022
1326,57,Civics,2022
1326,71,Hindi,2022
1326,60,Art,2022
1326,2,Biology,2021
